id,genres,title,original_language,vote_count,popularity
1597,ComedyRomance,Meet the Parents,en,1743.0,14.178281
41733,ComedyDrama,Due Date,en,1737.0,11.73956
225886,Comedy,Sex Tape,en,1733.0,27.470696000000004
773,ComedyDrama,Little Miss Sunshine,en,1728.0,5.320117
8488,ComedyDramaRomance,Hitch,en,1721.0,13.350760000000001
83666,ComedyDramaRomance,Moonrise Kingdom,en,1701.0,8.692433
55721,ComedyRomance,Bridesmaids,en,1697.0,6.8109910000000005
116741,Comedy,The Internship,en,1691.0,0.393865
3049,ComedyMystery,Ace Ventura: Pet Detective,en,1684.0,11.247957000000001
100,ComedyCrime,"Lock, Stock and Two Smoking Barrels",en,1671.0,4.60786
109431,ComedyCrime,Identity Thief,en,1667.0,7.321172
200727,ComedyRomance,"Love, Rosie",en,1660.0,14.566103
71552,Comedy,American Reunion,en,1641.0,8.10609
788,ComedyDramaFamily,Mrs. Doubtfire,en,1638.0,11.16553
52449,Comedy,Bad Teacher,en,1634.0,7.3106860000000005
57214,ComedyCrime,Project X,en,1624.0,9.803023
496,Comedy,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,en,1617.0,8.278336
184,ComedyCrimeRomance,Jackie Brown,en,1580.0,16.415498
227159,Comedy,Horrible Bosses 2,en,1575.0,20.903361999999998
75,ComedyFantasyScience Fiction,Mars Attacks!,en,1544.0,15.63424
8699,Comedy,Anchorman: The Legend of Ron Burgundy,en,1523.0,10.330119999999999
4523,ComedyFamilyFantasyRomance,Enchanted,en,1512.0,11.447797999999999
188161,ComedyWestern,A Million Ways to Die in the West,en,1494.0,10.38391
325133,Comedy,Neighbors 2: Sorority Rising,en,1490.0,9.914008
4247,Comedy,Scary Movie,en,1468.0,12.446738
193610,ComedyRomance,The Other Woman,en,1467.0,9.389353999999999
1624,Comedy,Liar Liar,en,1456.0,10.102471000000001
1584,ComedyMusic,School of Rock,en,1454.0,17.951420000000002
11631,ComedyRomance,Mamma Mia!,en,1435.0,10.534436999999999
291870,Comedy,Dirty Grandpa,en,1429.0,16.290585999999998
8321,ComedyDramaCrime,In Bruges,en,1414.0,9.895652
693,ComedyRomance,Meet the Fockers,en,1412.0,11.876386
9522,ComedyRomance,Wedding Crashers,en,1406.0,11.100597
634,ComedyRomanceDrama,Bridget Jones's Diary,en,1397.0,10.780524
308266,ComedyCrimeDrama,War Dogs,en,1392.0,16.453573000000002
14306,ComedyFamily,Marley & Me,en,1392.0,9.729747999999999
16996,Comedy,17 Again,en,1388.0,11.362762
2770,ComedyRomance,American Pie 2,en,1375.0,10.25103
41630,ComedyRomance,No Strings Attached,en,1367.0,8.88057
9398,Comedy,Zoolander,en,1363.0,10.40782
9377,Comedy,Ferris Bueller's Day Off,en,1340.0,12.724644999999999
270487,ComedyDramaMystery,"Hail, Caesar!",en,1338.0,11.241366000000001
9428,ComedyDrama,The Royal Tenenbaums,en,1317.0,9.707542
40807,ComedyDrama,50/50,en,1287.0,11.869481
376659,Comedy,Bad Moms,en,1287.0,9.362055999999999
198277,ComedyMusicRomanceDrama,Begin Again,en,1285.0,10.289628
10096,ComedyFantasyRomance,13 Going on 30,en,1260.0,12.632595
1581,ComedyRomance,The Holiday,en,1259.0,14.043416
140823,ComedyDramaHistory,Saving Mr. Banks,en,1256.0,15.130888
4964,ComedyRomanceDrama,Knocked Up,en,1255.0,9.058516000000001
4944,ComedyDrama,Burn After Reading,en,1251.0,13.206798999999998
193893,Comedy,Let's Be Cops,en,1234.0,15.962793
583,Comedy,Life of Brian,en,1230.0,10.714172999999999
259694,ComedyRomance,How to Be Single,en,1225.0,8.898988000000001
86838,ComedyCrime,Seven Psychopaths,en,1224.0,9.643538000000001
296099,Comedy,Vacation,en,1218.0,11.33038
433,ComedyFamilyFantasy,Mary Poppins,en,1217.0,15.11549
6477,ComedyMusicFamilyFantasyAnimation,Alvin and the Chipmunks,en,1212.0,11.805233
356305,Comedy,Why Him?,en,1203.0,14.531429000000001
212778,Comedy,Chef,en,1203.0,8.720309
9870,ComedyRomanceDrama,Forgetting Sarah Marshall,en,1194.0,15.106676
271718,Comedy,Trainwreck,en,1193.0,17.310647
109418,Comedy,Grown Ups 2,en,1180.0,9.411725
8273,ComedyRomance,American Wedding,en,1158.0,14.397139000000001
35056,Comedy,Date Night,en,1148.0,8.443736
100042,Comedy,Dumb and Dumber To,en,1140.0,15.402597
2978,ComedyFantasy,Ghostbusters II,en,1131.0,16.414239000000002
160588,ComedyDrama,Blue Jasmine,en,1126.0,12.61244
7518,ComedyAnimationFamily,Over the Hedge,en,1116.0,9.382953
262391,Comedy,Serial (Bad) Weddings,fr,1114.0,10.926965
813,Comedy,Airplane!,en,1104.0,13.063203
261392,ComedyAction,American Ultra,en,1099.0,9.534828
39451,ComedyRomance,Little Fockers,en,1092.0,9.739410000000001
12133,Comedy,Step Brothers,en,1084.0,8.579638000000001
164,ComedyDramaRomance,Breakfast at Tiffany's,en,1082.0,10.879289
210860,ComedyAdventure,Mortdecai,en,1078.0,10.241861
157386,ComedyDramaRomance,The Spectacular Now,en,1074.0,8.098964
10661,ComedyAction,You Don't Mess with the Zohan,en,1068.0,13.116461
1542,ComedyCrime,Office Space,en,1068.0,12.329066000000001
9880,ComedyFamilyRomance,The Princess Diaries,en,1063.0,7.387171
10947,ComedyDramaFamilyMusicTV Movie,High School Musical,en,1048.0,10.187478
703,ComedyDramaRomance,Annie Hall,en,1044.0,18.146043
32856,ComedyRomance,Valentine's Day,en,1043.0,7.466721000000001
232672,Comedy,Blended,en,1028.0,10.395472
3981,ComedyRomance,What Women Want,en,1021.0,9.963078999999999
37136,ComedyCrime,The Naked Gun: From the Files of Police Squad!,en,1020.0,15.698222
225565,ComedyRomance,That Awkward Moment,en,1020.0,8.060402999999999
4248,Comedy,Scary Movie 2,en,1019.0,10.869056
6557,ComedyRomance,27 Dresses,en,1013.0,10.342202
9472,Comedy,DodgeBall: A True Underdog Story,en,1009.0,11.967379
10719,ComedyFamilyFantasy,Elf,en,1007.0,8.754132
20943,ComedyRomance,The Ugly Truth,en,1005.0,8.450799
2277,ComedyScience Fiction,Bicentennial Man,en,998.0,9.369917999999998
818,ComedyCrimeScience Fiction,Austin Powers in Goldmember,en,997.0,8.786653
10184,ComedyRomanceDrama,He's Just Not That Into You,en,988.0,8.376094
1493,ComedyCrimeAction,Miss Congeniality,en,987.0,9.510762
392,ComedyDramaRomance,Chocolat,en,979.0,8.9256
639,ComedyRomanceDrama,When Harry Met Sally...,en,974.0,8.34322
95610,Comedy,Bridget Jones's Baby,en,972.0,10.754139
308369,ComedyDrama,Me and Earl and the Dying Girl,en,962.0,12.503333
257091,Comedy,Get Hard,en,961.0,8.178015
65057,ComedyDrama,The Descendants,en,956.0,11.794753
2123,Comedy,"Me, Myself & Irene",en,956.0,9.95456
376660,ComedyDrama,The Edge of Seventeen,en,952.0,9.51953
9029,ComedyRomance,What Happens in Vegas,da,949.0,10.054226
4256,Comedy,Scary Movie 3,en,948.0,11.142209
2898,ComedyRomance,As Good as It Gets,en,946.0,9.374049000000001
9602,ComedyRomance,Coming to America,en,944.0,7.830087
9390,ComedyDramaRomance,Jerry Maguire,en,941.0,11.807601
109443,Comedy,Anchorman 2: The Legend Continues,en,940.0,7.600751
9506,Comedy,Anger Management,en,937.0,9.409379
957,ComedyScience Fiction,Spaceballs,en,924.0,9.10373
10330,Comedy,Freaky Friday,en,919.0,7.867999
89492,Comedy,This Is 40,en,909.0,11.418802000000001
8835,Comedy,Legally Blonde,en,908.0,12.769371000000001
316023,Comedy,Mike and Dave Need Wedding Dates,en,901.0,12.237571
80035,Comedy,The Watch,en,899.0,13.276971
9032,ComedyDrama,Big Daddy,en,898.0,8.011869
10830,ComedyFamilyFantasy,Matilda,en,892.0,10.034915
10521,Comedy,Bride Wars,en,884.0,8.33501
13649,ComedyDramaFamilyMusic,High School Musical 2,en,884.0,6.529094000000001
3034,ComedyScience Fiction,Young Frankenstein,en,880.0,9.339316
68,ComedyScience Fiction,Brazil,en,877.0,9.837287
38408,ComedyRomanceDrama,Life As We Know It,en,873.0,7.824961999999999
9919,ComedyRomance,How to Lose a Guy in 10 Days,en,873.0,5.188107
274167,Comedy,Daddy's Home,en,870.0,8.009226
11452,ComedyRomance,National Lampoon’s Van Wilder,en,867.0,7.668576
10312,ComedyDrama,Patch Adams,en,863.0,12.52181
46838,ComedyHorror,Tucker and Dale vs Evil,en,860.0,6.7718679999999996
9489,ComedyRomance,You've Got Mail,en,859.0,10.237996
19994,ComedyHorror,Jennifer's Body,en,858.0,13.483131
11887,ComedyDramaFamilyMusicRomance,High School Musical 3: Senior Year,en,858.0,7.343503999999999
171274,ComedyRomanceCrimeDramaMystery,Inherent Vice,en,852.0,13.52638
10591,Comedy,The Girl Next Door,en,844.0,13.083718
347031,ComedyDramaRomanceFantasyAdventure,Swiss Army Man,en,839.0,9.196678
239,ComedyRomance,Some Like It Hot,en,835.0,11.845107
9603,ComedyDramaRomance,Clueless,en,828.0,9.882383
339397,ComedyDramaRomance,Cafe Society,en,826.0,9.2467
37056,ComedyDramaRomance,Letters to Juliet,en,823.0,7.282488000000001
87818,Comedy,Movie 43,en,816.0,10.895427
329833,Comedy,Zoolander 2,en,814.0,10.155109
4258,Comedy,Scary Movie 5,en,813.0,14.27281
137093,Comedy,Last Vegas,en,813.0,9.157369000000001
9291,ComedyDrama,The Longest Yard,en,804.0,7.349842999999999
381341,ComedyDrama,Perfect Strangers,it,803.0,6.9846639999999995
5966,ComedyRomance,Along Came Polly,en,795.0,15.725542
304410,ComedyDramaMusic,The Belier Family,fr,789.0,7.943506
20048,ComedyRomance,Confessions of a Shopaholic,en,787.0,8.198789
4257,Comedy,Scary Movie 4,en,779.0,13.096692
246741,ComedyHorror,What We Do in the Shadows,en,779.0,10.504197999999999
58224,ComedyFamily,Mr. Popper's Penguins,en,775.0,15.214342000000002
9801,ComedyRomance,Bridget Jones: The Edge of Reason,en,775.0,7.78817
239563,Comedy,St. Vincent,en,770.0,13.655752
2292,Comedy,Clerks,en,769.0,10.513367
9820,ComedyDramaFamily,The Parent Trap,en,768.0,7.768828
9614,Comedy,Happy Gilmore,en,767.0,9.592265
9889,ComedyRomance,Shallow Hal,en,764.0,12.520688
1621,Comedy,Trading Places,en,763.0,14.285051999999999
72113,ComedyDrama,Carnage,en,760.0,8.844835
914,Comedy,The Great Dictator,en,756.0,9.241748
10313,ComedyWar,The Men Who Stare at Goats,en,755.0,6.253083999999999
49520,Comedy,The Change-Up,en,753.0,6.9061449999999995
229297,ComedyDramaRomance,Magic in the Moonlight,en,749.0,6.626077
107811,Comedy,21 & Over,en,748.0,11.293560000000001
16614,Comedy,Adventureland,en,748.0,6.7788699999999995
872,ComedyMusicRomance,Singin' in the Rain,en,747.0,11.064858000000001
179144,ComedyDrama,The Great Beauty,it,745.0,8.176134
62838,ComedyRomance,New Year's Eve,en,744.0,6.948817999999999
1262,ComedyDramaFantasyRomance,Stranger Than Fiction,en,743.0,10.798092
11247,Comedy,A Cinderella Story,en,737.0,8.385361
10358,Comedy,Zack and Miri Make a Porno,en,734.0,6.449332
124459,Comedy,The Incredible Burt Wonderstone,en,732.0,9.385769
11130,ComedyDramaFamilyRomance,The Princess Diaries 2: Royal Engagement,en,726.0,8.248895
11007,Comedy,Cheaper by the Dozen,en,725.0,7.3642970000000005
926,ComedyFamilyScience Fiction,Galaxy Quest,en,722.0,15.831373999999999
11674,ComedyFamily,101 Dalmatians,en,722.0,11.470748
264999,ComedyDramaMusic,Magic Mike XXL,en,716.0,8.76993
88005,ComedyDramaRomanceScience Fiction,Seeking a Friend for the End of the World,en,713.0,6.947533
11282,ComedyAdventure,Harold & Kumar Go to White Castle,en,709.0,8.344105
9574,ComedyFamilyScience Fiction,Flubber,en,707.0,7.016942
3050,ComedyFamilyFantasy,Doctor Dolittle,en,705.0,9.439079
12153,Comedy,White Chicks,en,704.0,7.7233410000000005
36685,ComedyHorrorMusicScience Fiction,The Rocky Horror Picture Show,en,703.0,8.699428
147773,ComedyDrama,The Way Way Back,en,695.0,10.342737
43923,ComedyDrama,It's Kind of a Funny Story,en,691.0,8.172013
9655,ComedyDramaFamilyRomance,She's the Man,en,691.0,6.916200999999999
63492,ComedyRomance,What's Your Number?,en,689.0,6.958086
23398,ComedyFamilyAnimationFantasyMusic,Alvin and the Chipmunks: The Squeakquel,en,688.0,9.909961000000001
208134,Comedy,Bad Grandpa,en,688.0,8.000867
11545,ComedyDrama,Rushmore,en,688.0,5.997054
8346,ComedyDramaRomance,My Big Fat Greek Wedding,en,686.0,6.719949000000001
319888,ComedyDramaHistory,Eddie the Eagle,en,682.0,7.528275999999999
9352,Comedy,EuroTrip,en,673.0,6.275468
9388,ComedyDrama,Thank You for Smoking,en,670.0,9.369527
5825,Comedy,National Lampoon's Christmas Vacation,en,668.0,9.802574
171372,ComedyDramaMystery,Frank,en,667.0,5.8478449999999995
928,ComedyHorrorFantasy,Gremlins 2: The New Batch,en,664.0,14.383185000000001
19404,ComedyDramaRomance,Dilwale Dulhania Le Jayenge,hi,661.0,34.457024
9384,ComedyCrime,Starsky & Hutch,en,661.0,10.776138000000001
303991,ComedyDrama,Demolition,en,661.0,6.925667
2022,ComedyRomance,Mr. Deeds,en,660.0,6.6743559999999995
801,ComedyDramaWar,"Good Morning, Vietnam",en,658.0,9.023282
381289,ComedyDramaFamilyFantasy,A Dog's Purpose,en,657.0,9.863789
712,ComedyDramaRomance,Four Weddings and a Funeral,en,654.0,8.990345
2757,ComedyCrimeDrama,Adaptation.,en,649.0,11.624481
951,Comedy,Kindergarten Cop,en,643.0,3.67003
3563,ComedyRomance,I Now Pronounce You Chuck & Larry,en,640.0,6.645799
7552,Comedy,Fun with Dick and Jane,en,639.0,13.473381
9277,ComedyCrimeDrama,The Sting,en,639.0,12.016821
522,ComedyDramaHistory,Ed Wood,en,639.0,11.720358000000001
8390,ComedyRomance,"Definitely, Maybe",en,638.0,12.553657000000001
8265,Comedy,Welcome to the Sticks,fr,638.0,7.250134
243,ComedyDramaRomanceMusic,High Fidelity,en,636.0,8.524956
38745,Comedy,Gulliver's Travels,en,633.0,7.565799
252838,Comedy,The Wedding Ringer,en,632.0,12.21459
9714,ComedyFamily,Home Alone 3,en,632.0,8.04209
401,ComedyDramaRomance,Garden State,en,631.0,11.630809
858,ComedyDramaRomance,Sleepless in Seattle,en,630.0,10.234919
48988,Comedy,Hall Pass,en,627.0,9.13273
32823,Comedy,Get Him to the Greek,en,626.0,7.33335
310593,ComedyDrama,Youth,it,625.0,8.717661
233063,Comedy,Fuck You Goethe,de,621.0,12.957092999999999
71880,Comedy,Jack and Jill,en,619.0,6.620033
9336,ComedyCrime,Police Academy,en,614.0,8.354488
8874,ComedyRomance,My Best Friend's Wedding,en,606.0,4.678572
203739,ComedyActionFantasy,Vampire Academy,en,603.0,12.227198
9894,ComedyDramaThriller,The Cable Guy,en,603.0,7.586577
1281,Comedy,Bean,en,602.0,12.799853
338,ComedyDramaRomance,"Good bye, Lenin!",de,602.0,10.605595
19899,ComedyRomance,Couples Retreat,en,601.0,15.152576999999999
696,ComedyDramaRomance,Manhattan,en,600.0,12.050759
43593,ComedyHorror,Piranha 3D,en,599.0,8.212132
41210,ComedyRomanceDrama,The Switch,en,599.0,5.6954080000000005
87826,Comedy,Here Comes the Boom,en,598.0,13.409588000000001
9007,ComedyFantasyRomance,Just Like Heaven,en,595.0,8.351773
77953,Comedy,The Campaign,en,594.0,7.581463
266294,Comedy,Sisters,en,593.0,13.799419
455,ComedyDramaRomance,Bend It Like Beckham,en,593.0,6.262677
262551,Comedy,Babysitting,fr,591.0,6.694707000000001
6282,ComedyDramaMusicRomance,Coyote Ugly,en,590.0,15.650835999999998
9571,ComedyDrama,Dazed and Confused,en,588.0,6.8652
244458,ComedyCrimeHorrorThriller,The Voices,en,578.0,9.104429
623,ComedyCrime,A Fish Called Wanda,en,576.0,11.400352999999999
8005,Comedy,Robin Hood: Men in Tights,en,575.0,17.136672
15373,Comedy,Role Models,en,575.0,7.646215
1588,Comedy,Bring It On,en,574.0,6.402888
11172,ComedyMusicRomance,Music and Lyrics,en,569.0,7.196688000000001
8193,Comedy,Napoleon Dynamite,en,567.0,10.287419
2609,Comedy,"Planes, Trains and Automobiles",en,567.0,9.420183
9493,Comedy,Twins,en,566.0,5.952494000000001
11621,ComedyAnimationAdventure,Porco Rosso,ja,563.0,8.083039999999999
84332,ComedyRomanceScience FictionDrama,Safety Not Guaranteed,en,562.0,7.067494
146239,Comedy,Delivery Man,en,561.0,13.548808
187596,Comedy,Walk of Shame,en,561.0,7.844705
318121,ComedyDrama,The Fundamentals of Caring,en,560.0,6.138199
11451,ComedyFamilyAdventureFantasyRomance,Herbie Fully Loaded,en,559.0,9.35239
37137,ComedyCrime,The Naked Gun 2½: The Smell of Fear,en,556.0,9.794569000000001
8274,Comedy,American Pie Presents: Band Camp,en,553.0,8.67163
11635,Comedy,Old School,en,552.0,16.195894
9285,ComedyAdventure,Road Trip,en,550.0,8.00158
378,ComedyCrime,Raising Arizona,en,548.0,14.011415
296100,Comedy,The Night Before,en,548.0,10.516094
103332,ComedyRomanceFantasyDrama,Ruby Sparks,en,546.0,7.6928149999999995
9494,ComedyRomance,Look Who's Talking,en,546.0,5.795045
34016,ComedyRomance,She's Out of My League,en,544.0,8.101247
38778,Comedy,Dinner for Schmucks,en,542.0,11.623717999999998
9641,Comedy,Cheaper by the Dozen 2,en,542.0,7.101422
8051,ComedyDramaRomance,Punch-Drunk Love,en,542.0,6.7539690000000006
384682,Comedy,Office Christmas Party,en,541.0,8.228918
2069,ComedyCrime,The Whole Nine Yards,en,540.0,12.061521
17610,ComedyAdventure,Year One,en,538.0,10.087636999999999
2758,ComedyFamilyFantasy,Addams Family Values,en,537.0,17.555909
2605,ComedyFamilyScience Fiction,Short Circuit,en,535.0,12.171218
36593,ComedyCrime,The Naked Gun 33⅓: The Final Insult,en,535.0,10.587232
16538,Comedy,"I Love You, Man",en,531.0,12.929653
5994,ComedyDramaRomanceFantasy,The Family Man,en,530.0,6.287072
9778,ComedyRomance,Serendipity,en,529.0,5.715737
18480,Comedy,Bruno,en,528.0,8.543888
273477,ComedyHorror,Scouts Guide to the Zombie Apocalypse,en,526.0,20.683405
10708,ComedyFamily,Daddy Day Care,en,526.0,6.5049269999999995
4564,ComedyDramaRomance,Sex and the City,en,525.0,9.170332
8859,Comedy,"Dude, Where’s My Car?",en,523.0,10.890236
23082,ComedyRomanceFantasy,The Invention of Lying,en,523.0,7.087161
139038,ComedyHorror,A Haunted House,en,523.0,6.531373
11551,ComedyAdventureFantasyScience FictionAction,Small Soldiers,en,522.0,10.03936
10663,Comedy,The Waterboy,en,521.0,9.461822999999999
6615,ComedyRomanceDrama,Lars and the Real Girl,en,517.0,8.025117999999999
7270,ComedyDramaCrimeThriller,Matchstick Men,en,515.0,5.539265
8952,ComedyDramaRomance,I Love You Phillip Morris,en,514.0,5.773752
10634,Comedy,Friday,en,513.0,14.56965
9535,ComedyCrime,Analyze This,en,512.0,7.634017
10025,ComedyDramaFamilyFantasyRomance,Just My Luck,en,512.0,6.053567
39781,ComedyDrama,The Kids Are All Right,en,512.0,5.899155
38319,Comedy,Your Highness,en,511.0,5.67375
864,Comedy,Cool Runnings,en,510.0,8.307210000000001
38317,ComedyRomanceFamily,Zookeeper,en,509.0,11.341084
64328,ComedyFamilyMusic,The Muppets,en,509.0,10.214369
13335,ComedyAdventure,Harold & Kumar Escape from Guantanamo Bay,en,508.0,13.065315
2196,ComedyDrama,Death at a Funeral,en,508.0,8.832907
226486,Comedy,Tammy,en,508.0,7.359522
8275,Comedy,American Pie Presents: The Naked Mile,en,507.0,8.152676
4543,Comedy,The Meaning of Life,en,506.0,11.085432
2642,ComedyRomance,Two Weeks Notice,en,505.0,7.738531
9530,Comedy,RV,en,503.0,11.511424
188222,Comedy,Entourage,en,502.0,14.013413
804,ComedyRomance,Roman Holiday,en,502.0,11.954806
9531,ComedyActionAdventureFantasyScience Fiction,Superman III,en,500.0,9.614638000000001
23023,ComedyFamilyFantasy,Tooth Fairy,en,500.0,6.744680000000001
55301,ComedyFantasyFamilyMusicAnimation,Alvin and the Chipmunks: Chipwrecked,en,499.0,8.066393
284,ComedyDramaRomance,The Apartment,en,498.0,11.994280999999999
152737,ComedyDrama,August: Osage County,en,497.0,6.954296
9718,Comedy,Talladega Nights: The Ballad of Ricky Bobby,en,497.0,6.936688
7303,ComedyDramaRomance,Maid in Manhattan,en,493.0,7.291939
12573,ComedyDrama,A Serious Man,en,492.0,7.971424000000001
2294,Comedy,Jay and Silent Bob Strike Back,en,491.0,11.619446
10439,ComedyFamilyFantasy,Hocus Pocus,en,491.0,10.390708
9675,ComedyDramaRomance,Sideways,en,484.0,12.646517999999999
177494,ComedyDramaCrime,Veronica Mars,en,482.0,7.510159
8277,Comedy,American Pie Presents: Beta House,en,480.0,7.777928
196867,ComedyDramaFamily,Annie,en,472.0,13.275529
4806,ComedyRomance,Runaway Bride,en,472.0,8.919469
34806,ComedyRomance,The Back-Up Plan,en,468.0,6.629999000000001
72207,Comedy,The Five-Year Engagement,en,466.0,12.84554
18126,ComedyDramaFamilyMusicRomance,Hannah Montana: The Movie,en,465.0,6.332878
11017,Comedy,Billy Madison,en,464.0,6.638116
9722,ComedyFantasyRomance,Bewitched,en,463.0,9.276085
318917,Comedy,Look Who's Back,de,462.0,6.7046589999999995
87428,Comedy,That's My Boy,en,460.0,8.923755
374416,Comedy,Quo vado?,it,460.0,5.18624
84174,ComedyRomance,Bachelorette,en,457.0,10.893224
15144,ComedyRomance,Sixteen Candles,en,455.0,6.683723
10030,Comedy,Good Luck Chuck,en,454.0,7.456047
26123,Comedy,American Pie Presents: The Book of Love,en,454.0,7.432114
35019,ComedyFantasy,Nanny McPhee and the Big Bang,en,450.0,8.983275
290,ComedyDrama,Barton Fink,en,450.0,8.387025999999999
9678,ComedyFantasyRomance,Little Nicky,en,447.0,6.10979
11931,ComedyDramaRomance,In Her Shoes,en,446.0,8.63229
45132,ComedyActionDrama,Super,en,446.0,8.309635
6488,ComedyHorror,Arachnophobia,en,445.0,5.418428
1850,ComedyDramaRomance,Man on the Moon,en,444.0,13.217419
901,ComedyDramaRomance,City Lights,en,444.0,10.891524
11397,Comedy,Not Another Teen Movie,en,444.0,9.101896
2255,ComedyDramaRomance,Chasing Amy,en,441.0,12.311564
4032,ComedyDramaFamily,My Girl,en,441.0,8.605742
323676,Comedy,The Boss,en,441.0,7.533146
64807,Comedy,Grudge Match,en,437.0,11.655588
512,ComedyMystery,Scoop,en,435.0,8.16339
330764,ComedyFantasy,The Brand New Testament,fr,435.0,6.488451
16290,ComedyDocumentaryAction,Jackass 3D,en,434.0,10.997518
13680,ComedyFamily,The Game Plan,en,434.0,9.627676
9757,Comedy,Norbit,en,434.0,7.667874
37786,ComedyDramaRomance,Sex and the City 2,en,434.0,7.255991000000001
2018,Comedy,The Wedding Planner,en,433.0,8.056016
1548,ComedyDrama,Ghost World,en,433.0,5.460971
244264,ComedyRomance,Laggies,en,432.0,12.938085000000001
13655,ComedyDramaFamilyMusicTV Movie,Camp Rock,en,432.0,5.840379
11852,ComedyFantasy,The Hot Chick,en,431.0,8.734328
11232,ComedyFantasyRomanceScience Fiction,Kate & Leopold,en,430.0,7.196356
9576,ComedyRomance,Tootsie,en,429.0,8.451188
37495,ComedyCrimeDrama,Four Lions,en,428.0,11.934045
156700,ComedyDrama,The Kings of Summer,en,427.0,6.25805
11011,ComedyFamily,Ri￠hie Ri￠h,en,426.0,6.595255
11806,ComedyFamily,Beethoven,en,425.0,9.322716999999999
10314,ComedyRomance,She's All That,en,425.0,7.0649820000000005
10033,ComedyRomance,Just Friends,en,424.0,8.208492
10808,ComedyFamilyRomanceFantasy,Dr. Dolittle 2,en,422.0,7.906683
5516,ComedyCrimeThriller,The Ladykillers,en,421.0,13.106691
13971,Comedy,Wild Child,en,421.0,10.420849
1819,ComedyRomance,"You, Me and Dupree",en,421.0,8.570085
87567,Comedy,The Big Wedding,en,421.0,6.651605
38357,ComedyDramaRomance,Morning Glory,en,420.0,10.771255
8469,Comedy,Animal House,en,420.0,7.5253820000000005
2179,ComedyMusic,Tenacious D in The Pick of Destiny,en,419.0,7.98193
295699,Comedy,Everybody Wants Some!!,en,419.0,6.7377970000000005
219,ComedyDramaRomance,Volver,es,419.0,6.302926
12090,Comedy,Just Married,en,415.0,6.001151999999999
9038,Comedy,The Heartbreak Kid,en,414.0,9.149612
11031,ComedyMusic,This Is Spinal Tap,en,413.0,13.981499
